NAICS,Purchases from,In-region Purchases,% In-region Purchases,Imported Purchases,% Imported Purchases,Total Purchases,Cluster Name,Cluster ID,SBDC Region
424910,Farm Supplies Merchant Wholesalers,10097703.92,0.918420614,896935.9736,0.081579386,10994639.9,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
331420,"Copper Rolling, Drawing, Extruding, and Alloying",4879025.395,0.445209439,6079918.801,0.554790561,10958944.2,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
424350,Clothing and Clothing Accessories Merchant Wholesalers,229949.3002,0.020986505,10727058.44,0.979013495,10957007.74,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423850,Service Establishment Equipment and Supplies Merchant Wholesalers,8309565.622,0.767292816,2520153.427,0.232707184,10829719.05,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
333995,Fluid Power Cylinder and Actuator Manufacturing,0.0,0.0,10823033.54,1.0,10823033.54,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
221112,Fossil Fuel Electric Power Generation,770934.4071,0.071453112,10018440.33,0.928546887,10789374.74,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
332510,Hardware Manufacturing,9903217.767,0.925729453,794527.387,0.074270547,10697745.15,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
522130,Credit Unions,10584378.59,0.992491714,80071.74362,0.007508286,10664450.34,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
321219,Reconstituted Wood Product Manufacturing,854545.818,0.081506868,9629795.421,0.918493132,10484341.24,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
524292,Pharmacy Benefit Management and Other Third Party Administration of Insurance and Pension Funds,1599631.519,0.155517509,8686229.714,0.844482491,10285861.23,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423210,Furniture Merchant Wholesalers,2374681.639,0.231639184,7876958.841,0.768360816,10251640.48,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423940,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers",559856.7711,0.054743282,9667092.503,0.945256718,10226949.27,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
335932,Noncurrent-Carrying Wiring Device Manufacturing,2769382.182,0.270979169,7450525.82,0.729020831,10219908.0,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance",9129504.762,0.922717696,764642.5013,0.077282304,9894147.263,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
221310,Water Supply and Irrigation Systems,914767.1124,0.094333925,8782349.976,0.905666075,9697117.088,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423620,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers",3363022.088,0.35638881,6073363.107,0.64361119,9436385.194,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423330,"Roofing, Siding, and Insulation Material Merchant Wholesalers",4138755.502,0.444831352,5165344.761,0.555168648,9304100.262,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
551112,Offices of Other Holding Companies,2000623.338,0.215256502,7293513.29,0.784743498,9294136.628,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
321212,Softwood Veneer and Plywood Manufacturing,1557075.828,0.169853456,7610096.041,0.830146544,9167171.87,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
335314,Relay and Industrial Control Manufacturing,2170501.028,0.237277867,6977006.294,0.762722133,9147507.322,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
113310,Logging,1075888.757,0.121195067,7801442.51,0.878804933,8877331.267,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
332618,Other Fabricated Wire Product Manufacturing,1369625.596,0.155494183,7438585.559,0.844505817,8808211.156,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
336110,Automobile and Light Duty Motor Vehicle Manufacturing,3583504.184,0.414282829,5066393.748,0.585717171,8649897.932,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
424810,Beer and Ale Merchant Wholesalers,2468147.251,0.286593853,6143856.214,0.713406147,8612003.465,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,8422943.248,0.979981036,172063.123,0.020018964,8595006.371,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
531130,Lessors of Miniwarehouses and Self-Storage Units,6517612.718,0.773536063,1908125.955,0.226463937,8425738.673,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
321211,Hardwood Veneer and Plywood Manufacturing,7944845.626,0.945001243,462387.3629,0.054998757,8407232.989,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
335921,Fiber Optic Cable Manufacturing,0.0,0.0,8342948.052,1.0,8342948.052,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
541211,Offices of Certified Public Accountants,4587574.342,0.556660296,3653671.481,0.443339704,8241245.823,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
611310,"Colleges, Universities, and Professional Schools",7713271.31,0.940427832,488603.4634,0.059572168,8201874.774,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
332111,Iron and Steel Forging,3140975.165,0.383601165,5047152.114,0.616398835,8188127.279,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
561730,Landscaping Services,7514769.02,0.929195821,572621.0103,0.070804179,8087390.031,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
336411,Aircraft Manufacturing,0.0,0.0,7724817.471,1.0,7724817.471,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
325520,Adhesive Manufacturing,3950764.02,0.514708465,3724967.556,0.485291535,7675731.576,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,1981159.402,0.266572456,5450814.003,0.733427544,7431973.405,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
336510,Railroad Rolling Stock Manufacturing,3606523.584,0.486142187,3812136.391,0.513857813,7418659.974,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
325212,Synthetic Rubber Manufacturing,1928101.106,0.260459449,5474590.995,0.739540551,7402692.101,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
561720,Janitorial Services,4462818.055,0.624342946,2685205.453,0.375657054,7148023.507,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423390,Other Construction Material Merchant Wholesalers,6872268.336,0.962702722,266247.1965,0.037297278,7138515.533,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423920,Toy and Hobby Goods and Supplies Merchant Wholesalers,954608.3132,0.133823504,6178729.901,0.866176496,7133338.214,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
331410,Nonferrous Metal (except Aluminum) Smelting and Refining,0.0,0.0,7110039.947,1.0,7110039.947,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
335929,Other Communication and Energy Wire Manufacturing,123396.861,0.017382507,6975513.479,0.982617493,7098910.34,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
722511,Full-Service Restaurants,5524872.539,0.778730834,1569841.449,0.221269166,7094713.988,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
331523,Nonferrous Metal Die-Casting Foundries,2909643.989,0.411242011,4165615.611,0.588757989,7075259.599,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
325110,Petrochemical Manufacturing,0.0,0.0,6999879.288,1.0,6999879.288,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
424130,Industrial and Personal Service Paper Merchant Wholesalers,1037702.236,0.150233673,5869552.388,0.849766327,6907254.623,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
322130,Paperboard Mills,0.0,0.0,6876833.516,1.0,6876833.516,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
325193,Ethyl Alcohol Manufacturing,0.0,0.0,6721029.734,1.0,6721029.734,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
323111,Commercial Printing (except Screen and Books),1087539.917,0.165331596,5490391.602,0.834668404,6577931.519,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
531312,Nonresidential Property Managers,3111266.324,0.477064565,3410421.84,0.522935436,6521688.164,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
523160,Commodity Contracts Intermediation,206875.2207,0.032314615,6195033.56,0.967685385,6401908.781,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
561612,Security Guards and Patrol Services,4184648.742,0.654876194,2205335.78,0.345123806,6389984.522,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,249056.5861,0.039292905,6089405.377,0.960707095,6338461.963,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
325180,Other Basic Inorganic Chemical Manufacturing,30732.88456,0.004893325,6249839.717,0.995106675,6280572.602,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
321912,"Cut Stock, Resawing Lumber, and Planing",6159558.609,0.985757667,88993.96693,0.014242333,6248552.576,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
561330,Professional Employer Organizations,2885399.227,0.462811041,3349108.965,0.537188959,6234508.192,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
523210,Securities and Commodity Exchanges,90017.04629,0.014550586,6096472.287,0.985449414,6186489.333,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",722466.3134,0.11842514,5378149.757,0.88157486,6100616.07,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
332313,Plate Work Manufacturing,3106064.342,0.515206586,2922710.182,0.484793414,6028774.525,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
221113,Nuclear Electric Power Generation,0.0,0.0,5991831.41,1.0,5991831.41,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
335312,Motor and Generator Manufacturing,1169807.865,0.195382122,4817474.152,0.804617878,5987282.017,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
332613,Spring Manufacturing,3605485.899,0.603157679,2372197.921,0.396842321,5977683.82,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
524298,All Other Insurance Related Activities,853022.8828,0.143440097,5093869.952,0.856559903,5946892.835,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
561110,Office Administrative Services,2361654.413,0.398343271,3567037.212,0.601656729,5928691.625,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
332913,Plumbing Fixture Fitting and Trim Manufacturing,3013971.18,0.508728188,2910550.5,0.491271812,5924521.68,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",3745400.857,0.634116944,2161082.001,0.365883056,5906482.858,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
531190,Lessors of Other Real Estate Property,5581620.186,0.953216135,273946.02,0.046783865,5855566.206,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
517112,Wireless Telecommunications Carriers (except Satellite),5674965.278,0.974694722,147334.9268,0.025305278,5822300.205,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
331529,Other Nonferrous Metal Foundries (except Die-Casting),342944.8343,0.059377663,5432709.142,0.940622337,5775653.976,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
541310,Architectural Services,992005.4113,0.172960452,4743441.031,0.827039548,5735446.442,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
488510,Freight Transportation Arrangement,2564887.407,0.459291237,3019559.233,0.540708763,5584446.64,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
517111,Wired Telecommunications Carriers,1850390.99,0.333626086,3695910.895,0.666373914,5546301.885,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
331524,Aluminum Foundries (except Die-Casting),0.0,0.0,5526272.097,1.0,5526272.097,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
541910,Marketing Research and Public Opinion Polling,4991576.821,0.916988192,451870.3932,0.083011808,5443447.215,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
327213,Glass Container Manufacturing,0.0,0.0,5426049.112,1.0,5426049.112,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
541613,Marketing Consulting Services,2719524.282,0.502780274,2689447.43,0.497219726,5408971.713,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",2531486.266,0.473210047,2818117.537,0.526789953,5349603.803,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
332811,Metal Heat Treating,3816364.733,0.733007525,1390082.133,0.266992475,5206446.866,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
333998,All Other Miscellaneous General Purpose Machinery Manufacturing,1686896.282,0.338500568,3296540.791,0.661499432,4983437.073,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
321114,Wood Preservation,924712.0095,0.186578789,4031435.544,0.813421211,4956147.553,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
331222,Steel Wire Drawing,128436.4354,0.026001214,4811195.774,0.973998786,4939632.209,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
541430,Graphic Design Services,3286216.576,0.666048577,1647682.675,0.333951423,4933899.251,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,187711.5211,0.038173261,4729644.616,0.961826739,4917356.137,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
541820,Public Relations Agencies,1026090.038,0.210964901,3837704.994,0.789035099,4863795.033,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
327211,Flat Glass Manufacturing,174800.9251,0.036133701,4662813.809,0.963866299,4837614.734,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
313110,"Fiber, Yarn, and Thread Mills",92161.42912,0.019094991,4734309.908,0.980905009,4826471.338,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
561990,All Other Support Services,3481531.014,0.72487144,1321432.413,0.27512856,4802963.427,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
492210,Local Messengers and Local Delivery,2865370.081,0.600145417,1909089.572,0.399854583,4774459.653,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
221210,Natural Gas Distribution,4699876.116,0.984753307,72767.02244,0.015246693,4772643.139,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
